time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,train/n_updates,train/entropy_loss,train/approx_kl,train/clip_fraction,train/clip_range,train/learning_rate,train/loss,train/std,train/policy_gradient_loss,train/explained_variance,train/value_loss
3309568,2678,100.0,-9781.77311993,404,1235,4030,0.5605953712016344,0.006006116,0.07723388671875,0.2,0.0003,75730.4140625,0.1371859610080719,0.00186461747289286,0.0,393889.3797851562
3317760,2684,100.0,-9922.83024587,405,1235,4040,0.5712702807039023,0.0053241355,0.06588134765625,0.2,0.0003,78048.375,0.13629505038261414,0.0010701547278586076,0.0,389954.8533203125
3325952,2691,100.0,-9834.8139894,406,1235,4050,0.5820141324773431,0.005388579,0.07333984375,0.2,0.0003,79689.15625,0.13451020419597626,0.002304211983573623,0.0,411124.93876953126
3334144,2697,100.0,-9968.40828057,407,1235,4060,0.5920267846435309,0.004342898,0.08310546875,0.2,0.0003,78840.75,0.13330496847629547,0.0024198167426220606,0.0,393115.80322265625
3342336,2704,100.0,-9946.47352324,408,1236,4070,0.5962721217423678,0.0050645703,0.0726806640625,0.2,0.0003,79734.3125,0.1333513855934143,0.0023131789686885893,0.0,414870.896875
3350528,2710,100.0,-9894.192988649998,409,1236,4080,0.5944410510361194,0.006697555,0.075537109375,0.2,0.0003,77514.2421875,0.13351917266845703,0.002085126474412391,0.0,405624.5596679688
3358720,2716,100.0,-10013.795629479999,410,1236,4090,0.5946967359632254,0.007628266,0.09176025390625,0.2,0.0003,77049.453125,0.13357533514499664,0.0018003711502387887,-1.1920928955078125e-07,399493.9732421875
3366912,2723,100.0,-10094.7087585,411,1236,4100,0.6001746658235788,0.007863471,0.08739013671875,0.2,0.0003,85067.2265625,0.13230596482753754,0.0008543182026187424,0.0,420096.46923828125
3375104,2729,100.0,-10228.64535792,412,1236,4110,0.6036352116614581,0.0055287913,0.07330322265625,0.2,0.0003,80196.3828125,0.13222816586494446,0.0019572587458242196,0.0,424088.53671875
3383296,2736,100.0,-10712.101807659998,413,1236,4120,0.6103173181414604,0.0069024255,0.09749755859375,0.2,0.0003,86494.8125,0.13096490502357483,0.002568622527905973,0.0,437010.385546875
3391488,2742,100.0,-11004.420010200001,414,1236,4130,0.6101836793124675,0.004678022,0.0880859375,0.2,0.0003,103589.171875,0.1318635493516922,0.0020648840112698964,0.0,525745.61328125
3399680,2749,100.0,-12115.468494319997,415,1236,4140,0.608539916574955,0.006248031,0.05914306640625,0.2,0.0003,107633.8046875,0.1313980668783188,0.0017162690975965234,0.0,549659.0200195312
3407872,2755,100.0,-12393.9979964,416,1236,4150,0.6149816893041133,0.0088046035,0.0708740234375,0.2,0.0003,151326.6875,0.1301802396774292,0.002966654743795516,0.0,782899.166796875
3416064,2762,100.0,-12911.69154591,417,1236,4160,0.6200255896896124,0.006699359,0.0842529296875,0.2,0.0003,146840.8125,0.13027378916740417,0.0014212074012903031,0.0,799033.6125
3424256,2768,100.0,-12822.82865775,418,1236,4170,0.6205482844263315,0.0038814931,0.05792236328125,0.2,0.0003,189585.953125,0.12987500429153442,0.0021787974910694174,0.0,908622.8490234375
3432448,2775,100.0,-12243.908426689999,419,1236,4180,0.6253953482955694,0.0064618434,0.07550048828125,0.2,0.0003,152463.953125,0.12912356853485107,0.002412040053604869,0.0,839325.98515625
3440640,2781,100.0,-12748.610233060004,420,1236,4190,0.6272621214389801,0.005134556,0.054052734375,0.2,0.0003,144480.671875,0.12931689620018005,0.0012497592935687863,5.960464477539063e-08,726124.955859375
3448832,2788,100.0,-11910.28154422,421,1236,4200,0.6243743266910314,0.0036850579,0.05303955078125,0.2,0.0003,177246.890625,0.1296154111623764,0.0014716251596837537,1.7881393432617188e-07,882119.88984375
3457024,2794,100.0,-11584.535704859998,422,1236,4210,0.6253253616392612,0.003919137,0.0878662109375,0.2,0.0003,129951.140625,0.1293879598379135,0.002374358211818617,0.0,660407.4412109375
3465216,2801,100.0,-11639.619612039998,423,1237,4220,0.6238054215908051,0.006363836,0.0695068359375,0.2,0.0003,119452.34375,0.12975160777568817,0.0004937882076774258,0.0,630524.2857421875
3473408,2807,100.0,-11459.80140129,424,1237,4230,0.6193792045116424,0.008281931,0.09033203125,0.2,0.0003,127115.8671875,0.1305929571390152,0.002031685378460679,0.0,660437.7337890625
3481600,2814,100.0,-12331.738924760004,425,1237,4240,0.6115574512630702,0.006104868,0.064501953125,0.2,0.0003,118454.328125,0.13166280090808868,0.0002444133482640609,1.1920928955078125e-07,604791.3173828125
3489792,2820,100.0,-11849.814520190002,426,1237,4250,0.6046242620795965,0.0031328727,0.08355712890625,0.2,0.0003,170864.484375,0.13264065980911255,0.002533591249084566,0.0,807961.7486328125
3497984,2827,100.0,-11903.074316639999,427,1237,4260,0.5996750071644783,0.005301969,0.06632080078125,0.2,0.0003,128972.2265625,0.13309918344020844,0.0009145499570877291,0.0,661506.4111328125
3506176,2833,100.0,-11007.554026830003,428,1237,4270,0.5953304212540388,0.004328547,0.09490966796875,0.2,0.0003,136908.421875,0.13377535343170166,0.0006178680661832914,0.0,694476.6580078125
3514368,2840,100.0,-10493.48403654,429,1237,4280,0.5958781007677316,0.0032170147,0.10032958984375,0.2,0.0003,100323.2109375,0.13280780613422394,0.003899612657551188,0.0,496550.697265625
3522560,2846,100.0,-10301.361701100002,430,1237,4290,0.5990319177508354,0.0056480234,0.0654296875,0.2,0.0003,88583.171875,0.13288673758506775,0.001272477595921373,-1.1920928955078125e-07,451144.0340820312
3530752,2853,100.0,-10552.21927533,431,1237,4300,0.610102067142725,0.004230245,0.0777587890625,0.2,0.0003,85193.3203125,0.13031290471553802,0.0017220168156200089,0.0,434433.6302734375
3538944,2859,100.0,-11002.656555430001,432,1237,4310,0.6231803521513939,0.009587154,0.0904052734375,0.2,0.0003,98058.0703125,0.1293192058801651,0.00171003681680304,0.0,483142.37919921876
3547136,2866,100.0,-10212.914838570001,433,1237,4320,0.6254382330924273,0.010329195,0.0787353515625,0.2,0.0003,107494.359375,0.12917262315750122,0.002138318509241799,0.0,547803.6817382813
3555328,2872,100.0,-10011.65153095,434,1237,4330,0.6310162983834744,0.0068528177,0.09697265625,0.2,0.0003,80789.8359375,0.12828469276428223,0.0030739844631170856,0.0,402854.1171875
3563520,2879,100.0,-10311.242728389998,435,1237,4340,0.6404034450650216,0.00625069,0.076904296875,0.2,0.0003,78376.6015625,0.12697236239910126,0.0012755327228660463,-1.1920928955078125e-07,398046.76201171876
3571712,2885,100.0,-11012.259561619998,436,1237,4350,0.6459143232554198,0.012484839,0.0987548828125,0.2,0.0003,86362.375,0.1264733076095581,0.00217666066964739,-1.1920928955078125e-07,442245.99384765624
3579904,2891,100.0,-10384.60796023,437,1237,4360,0.6473874673247337,0.014434044,0.11590576171875,0.2,0.0003,113135.7421875,0.12665390968322754,0.002036272532859584,5.960464477539063e-08,564989.9053710938
3588096,2898,100.0,-10606.22260153,438,1237,4370,0.6473503399640321,0.0043210033,0.09432373046875,0.2,0.0003,78860.046875,0.1267116516828537,0.001651279920770321,0.0,415571.5848632812
3596288,2904,100.0,-10673.97575029,439,1237,4380,0.6465576201677322,0.0058061373,0.0820556640625,0.2,0.0003,96765.7578125,0.12684455513954163,0.0024468188006721904,-1.1920928955078125e-07,487929.2831054687
3604480,2911,100.0,-10655.80511011,440,1238,4390,0.6518724489957094,0.008904619,0.0851806640625,0.2,0.0003,91717.0625,0.1254907250404358,0.00267435814748751,0.0,476674.62041015626
3612672,2917,100.0,-10263.547519730002,441,1238,4400,0.6553294524550438,0.0041635036,0.06898193359375,0.2,0.0003,91637.515625,0.12585385143756866,0.001593802520437748,5.960464477539063e-08,479006.7974609375
3620864,2924,100.0,-10261.66212983,442,1238,4410,0.6595207951962948,0.0042805984,0.0663818359375,0.2,0.0003,82430.4296875,0.12465278059244156,0.0027403515232435893,0.0,414975.90947265626
3629056,2930,100.0,-10116.33566633,443,1238,4420,0.6578046351671218,0.0062895734,0.09324951171875,0.2,0.0003,82901.234375,0.1259745955467224,0.0005431463290733518,0.0,425110.71875
3637248,2937,100.0,-10098.199334350002,444,1238,4430,0.6522532671689987,0.0067360373,0.08724365234375,0.2,0.0003,77377.1171875,0.12576931715011597,0.00030081281256570945,0.0,401632.5296875
3645440,2943,100.0,-9996.423662079998,445,1238,4440,0.6640430770814418,0.006597618,0.08094482421875,0.2,0.0003,77206.96875,0.1238754615187645,0.0022430530061683385,0.0,400217.6294921875
3653632,2950,100.0,-9957.39137434,446,1238,4450,0.6689761251211166,0.0036531356,0.08154296875,0.2,0.0003,74711.21875,0.12389568984508514,0.0016445427936560009,0.0,387460.4181640625
3661824,2956,100.0,-9969.270077820001,447,1238,4460,0.673518780246377,0.0065089054,0.08056640625,0.2,0.0003,76704.2578125,0.12298394739627838,0.0022434209509810898,-1.1920928955078125e-07,382412.0508789063
3670016,2963,100.0,-9862.4820234,448,1238,4470,0.6860384065657854,0.004486887,0.0855224609375,0.2,0.0003,75705.46875,0.1211816817522049,0.001786318200174719,1.1920928955078125e-07,385236.334375
3678208,2969,100.0,-9893.67197512,449,1238,4480,0.6863985974341631,0.004553008,0.088623046875,0.2,0.0003,73763.296875,0.12235820293426514,0.0023561618407256903,1.1920928955078125e-07,371781.276953125
3686400,2976,100.0,-10077.616211120001,450,1238,4490,0.6863839332014322,0.0062944563,0.07998046875,0.2,0.0003,74599.6171875,0.12145470082759857,0.0015295354030968155,0.0,375948.8280273437
3694592,2982,100.0,-9854.200537440001,451,1238,4500,0.6954267460852861,0.012536134,0.0956787109375,0.2,0.0003,79632.5,0.12014545500278473,0.0029300990696356165,0.0,400376.7959960938
3702784,2989,100.0,-9846.67141811,452,1238,4510,0.6926509764045476,0.006451521,0.088037109375,0.2,0.0003,68505.0234375,0.1217242181301117,0.0017827099407440982,0.0,362815.0759765625
3710976,2995,100.0,-9903.66909095,453,1238,4520,0.6873224336653948,0.0067880354,0.08914794921875,0.2,0.0003,74287.515625,0.12157316505908966,0.0026261908657033927,0.0,368896.3388671875
3719168,3002,100.0,-9910.366110140001,454,1238,4530,0.690321072191,0.0063446034,0.0783203125,0.2,0.0003,74310.5234375,0.1211734190583229,0.0021422276651719583,0.0,374059.9490234375
3727360,3008,100.0,-10059.439312569999,455,1238,4540,0.6971397060900927,0.0047936486,0.06966552734375,0.2,0.0003,71174.109375,0.12005359679460526,0.0005155424958502408,0.0,370864.2540039063
3735552,3015,100.0,-10067.98943618,456,1238,4550,0.6981284916400909,0.007713349,0.0833740234375,0.2,0.0003,79084.609375,0.12055473774671555,0.0013031164126005024,0.0,395650.28056640626
3743744,3021,100.0,-10027.19952815,457,1238,4560,0.7016355913132429,0.0071219555,0.0685791015625,0.2,0.0003,74815.125,0.11926289647817612,0.0019940144164138475,0.0,388473.121875
3751936,3028,100.0,-9961.022661759998,458,1239,4570,0.707121130824089,0.0073920228,0.07626953125,0.2,0.0003,72799.109375,0.11896257847547531,-0.000602930079185171,0.0,387703.4500976562
3760128,3034,100.0,-9772.77753734,459,1239,4580,0.7044947657734155,0.0074674077,0.0917236328125,0.2,0.0003,73383.34375,0.12007752805948257,0.0022784082124417183,0.0,368940.8431640625
3768320,3041,100.0,-9773.520329859999,460,1239,4590,0.7086506869643927,0.0052913735,0.06673583984375,0.2,0.0003,68973.890625,0.11838989704847336,0.0018216462798591238,0.0,351605.7733398437
3776512,3047,100.0,-9774.30023898,461,1239,4600,0.7101310633122921,0.004251452,0.0849853515625,0.2,0.0003,66909.1875,0.11918375641107559,0.002369615361385513,5.960464477539063e-08,354699.2344726563
3784704,3054,100.0,-9831.3620929,462,1239,4610,0.7105596337467432,0.0077008167,0.0908447265625,0.2,0.0003,71400.078125,0.1187780499458313,0.0019189362879842519,0.0,353283.6638671875
3792896,3060,100.0,-9889.126088890001,463,1239,4620,0.7109428182244301,0.0064926604,0.06964111328125,0.2,0.0003,67589.9296875,0.11888398230075836,0.000688501641707262,-1.1920928955078125e-07,360170.21455078124
3801088,3067,100.0,-9902.268261849998,464,1239,4630,0.7187892824411393,0.005288441,0.09942626953125,0.2,0.0003,71151.3984375,0.1172553077340126,0.002604472904204158,0.0,364419.81865234376
3809280,3073,100.0,-9955.36343427,465,1239,4640,0.726111076027155,0.005155213,0.07010498046875,0.2,0.0003,72024.2578125,0.11689255386590958,0.0018014907622273314,0.0,365405.90107421874
3817472,3080,100.0,-9871.24718066,466,1239,4650,0.7301513195037842,0.005304807,0.07685546875,0.2,0.0003,74679.828125,0.11623355001211166,0.0015195966625469737,0.0,372302.63037109375
3825664,3086,100.0,-9796.31703794,467,1239,4660,0.7357419438660144,0.008826558,0.0876953125,0.2,0.0003,70536.046875,0.11562176048755646,0.0026872737038502238,0.0,359462.3133789062
3833856,3093,100.0,-9782.85592919,468,1239,4670,0.7353391665965319,0.0071810633,0.08162841796875,0.2,0.0003,65243.81640625,0.116097591817379,0.0016298815440677571,-1.1920928955078125e-07,349701.2088867187
3842048,3099,100.0,-9811.611431620002,469,1239,4680,0.739765765890479,0.0052052205,0.06585693359375,0.2,0.0003,68288.5546875,0.11486950516700745,0.0008809847255179193,0.0,349836.3322265625
3850240,3106,100.0,-9775.965708000002,470,1239,4690,0.7469387140125037,0.009967605,0.090869140625,0.2,0.0003,66215.046875,0.11457730084657669,0.003129548185825115,0.0,353615.0220703125
3858432,3112,100.0,-9774.757029010001,471,1239,4700,0.7575057622045278,0.00794331,0.09649658203125,0.2,0.0003,68572.6328125,0.11269161850214005,0.002149834978627041,5.960464477539063e-08,348084.8015625
3866624,3119,100.0,-9789.074174660002,472,1239,4710,0.7675504598766565,0.0079060905,0.09552001953125,0.2,0.0003,68526.4296875,0.11220242828130722,0.0021383049370342633,0.0,347330.73173828126
3874816,3125,100.0,-9767.61604618,473,1239,4720,0.7728957522660493,0.004087702,0.0878173828125,0.2,0.0003,68844.0234375,0.11124897003173828,0.0025461184355663135,0.0,348674.71123046876
3883008,3132,100.0,-9774.32515072,474,1239,4730,0.7802046485245228,0.007860043,0.08988037109375,0.2,0.0003,66641.4609375,0.11060789227485657,0.0029067881801893235,-1.1920928955078125e-07,343411.930859375
3891200,3138,100.0,-9743.24224184,475,1239,4740,0.7853373259305954,0.012388249,0.0869384765625,0.2,0.0003,67799.0859375,0.11014184355735779,0.002925372068057186,0.0,346210.60078125
3899392,3145,100.0,-9804.99839841,476,1239,4750,0.7867352850735188,0.0060069324,0.071484375,0.2,0.0003,66886.3203125,0.11010397970676422,0.0015787492215167732,-1.1920928955078125e-07,341037.037890625
3907584,3151,100.0,-9753.43694315,477,1239,4760,0.794930261746049,0.006668484,0.0802978515625,0.2,0.0003,67929.7734375,0.10851737856864929,0.0010209526655671653,5.960464477539063e-08,349339.1763671875
3915776,3158,100.0,-9802.54151404,478,1239,4770,0.7995177760720253,0.007565627,0.08905029296875,0.2,0.0003,66830.015625,0.10890467464923859,0.0021914839911914897,0.0,340147.2802734375
3923968,3164,100.0,-9791.970045039998,479,1239,4780,0.7987742878496646,0.0058819675,0.09013671875,0.2,0.0003,66583.53125,0.10890164226293564,0.002658111887285486,0.0,346951.6154296875
3932160,3171,100.0,-9763.876110469999,480,1239,4790,0.8087858788669109,0.006903715,0.08709716796875,0.2,0.0003,68576.3125,0.10701020061969757,0.001020611060084775,0.0,343771.2728515625
3940352,3177,100.0,-9787.390966269999,481,1239,4800,0.820852716639638,0.0072070556,0.08115234375,0.2,0.0003,66135.3671875,0.10617537051439285,0.0022444035894295666,0.0,339873.94892578124
3948544,3184,100.0,-9756.905327479999,482,1240,4810,0.8355146750807763,0.0066194115,0.09200439453125,0.2,0.0003,67743.296875,0.10403338819742203,0.0018222849957965082,0.0,341527.96015625
3956736,3190,100.0,-9700.762785199999,483,1240,4820,0.8445521581918001,0.0058884863,0.06400146484375,0.2,0.0003,67185.203125,0.10412897169589996,0.001783410182906664,0.0,337636.23974609375
3964928,3197,100.0,-9695.1802514,484,1240,4830,0.8502898126840591,0.0071072364,0.07823486328125,0.2,0.0003,63089.58203125,0.10300639271736145,0.0017388348365784622,0.0,330719.973046875
3973120,3203,100.0,-9675.94546454,485,1240,4840,0.8547191482037306,0.0071048113,0.06512451171875,0.2,0.0003,63636.3828125,0.10291340947151184,0.0011440692622272763,0.0,330435.37646484375
3981312,3210,100.0,-9675.17996054,486,1240,4850,0.8575309131294488,0.0057068784,0.08983154296875,0.2,0.0003,64696.4375,0.10225573182106018,0.002473569954599952,0.0,328360.872265625
3989504,3216,100.0,-9668.23353791,487,1240,4860,0.8690350029617548,0.0045648287,0.1000244140625,0.2,0.0003,61819.15625,0.10088794678449631,0.0021870960954402108,0.0,328176.62080078124
3997696,3223,100.0,-9650.237912429999,488,1240,4870,0.8835520140826703,0.009709253,0.08876953125,0.2,0.0003,64372.76953125,0.09933362901210785,0.0021452553148264995,5.960464477539063e-08,327050.2263671875
4005888,3229,100.0,-9706.08211553,489,1240,4880,0.8978009961545468,0.007509121,0.081591796875,0.2,0.0003,63907.9765625,0.09798607975244522,0.0022639951115706936,0.0,323653.3165039063
