step,policy_gradient_loss,value_loss,entropy_loss,total_loss,episodic_reward
750000,-0.00039931739107252896,825818.325,-1.3793641954660416,160362.234375,
752000,-0.00013780733277073408,834193.1203125,-1.3783785045146941,169163.796875,
754000,1.5686118919866486e-05,831960.8484375,-1.3773047000169754,171928.84375,
756000,-4.0698945003470044e-05,833193.346875,-1.3769125789403915,160339.515625,
758000,-3.557072791373628e-05,832596.334375,-1.377069753408432,163019.578125,
760000,-0.0001377527515892041,834918.8328125,-1.378056737780571,163070.59375,
762000,-0.0002012214356588604,827758.9828125,-1.379265084862709,163942.15625,
764000,-5.0106429305785126e-05,825242.88125,-1.3788804471492768,166793.53125,
766000,-0.00019656533735883385,822676.19375,-1.377341192960739,166404.421875,
768000,-0.0006243789655208332,824831.621875,-1.3772593021392823,159614.328125,
770000,-0.0003197391931477611,832964.153125,-1.3778061985969543,161966.84375,
772000,-8.843400544824575e-05,830829.1671875,-1.3793246358633042,162816.640625,
774000,-8.920428752645648e-05,837021.0671875,-1.380048868060112,161286.96875,
776000,-0.00018854970710151519,832865.6671875,-1.3802905559539795,162140.65625,
778000,-0.0005229234010471373,858081.3703125,-1.380475029349327,169663.984375,
780000,-0.0003055316203487979,827429.6359375,-1.3797744899988174,163221.96875,
782000,-0.00032947855772182957,833162.3125,-1.3795861214399339,159787.484375,
784000,-8.158879012825082e-05,847379.83125,-1.3799832224845887,171165.03125,
786000,-9.400761075291086e-05,840160.54375,-1.3789761334657669,169131.65625,
788000,-5.0257200918935044e-05,842145.871875,-1.3767337501049042,165254.28125,
790000,-0.00013073465927888607,850322.9828125,-1.3758052676916122,169713.875,
792000,-7.532668482532757e-05,844901.1921875,-1.3760959833860398,170953.65625,
794000,-0.00020231087326294528,846943.9203125,-1.3777913719415664,162731.34375,
796000,-0.0002657106344315707,837700.19375,-1.3785177409648894,165962.25,
798000,-0.0006036545869367415,831167.79375,-1.3793122559785842,167021.90625,
800000,-0.00015317705169408667,841758.5609375,-1.3815916746854782,171743.078125,
802000,-0.00015344639984578025,870487.5359375,-1.381323203444481,173537.890625,
804000,-0.00046597652054316543,856474.05,-1.3816713094711304,169456.3125,
806000,-0.0002452085385407088,864368.9296875,-1.3818754523992538,168940.75,
808000,-0.00039748674742261513,863062.5265625,-1.3821866899728774,171318.6875,
810000,1.2347876410245817e-06,846425.2890625,-1.383265197277069,167034.375,
812000,-0.0002349205741637661,858860.4515625,-1.3827318727970124,173165.109375,
814000,1.3673145145531862e-05,861364.1890625,-1.3828096121549607,172205.578125,
816000,-8.7025029572807e-05,856974.1953125,-1.3822728008031846,171552.703125,
818000,-0.001963109317093803,854720.3625,-1.3821057587862016,170187.421875,
820000,-0.0006880259656000476,883549.4265625,-1.3839748799800873,172025.453125,
822000,-5.4617215535834876e-05,895290.65,-1.3847607165575027,178036.15625,
824000,-0.0005522575764850046,905440.8421875,-1.3838550448417664,182189.109375,
826000,-0.0003410072896311789,880171.8421875,-1.3819630235433578,176072.875,
828000,-0.000160251351042362,869705.190625,-1.3809746295213698,174505.34375,
830000,-2.6530629036525256e-05,883613.3609375,-1.3803651094436646,172889.53125,
832000,-0.000383395515845919,881899.6953125,-1.379732808470726,174260.28125,
834000,-0.00026446454237785135,889078.0609375,-1.3796110421419143,178594.359375,
836000,-0.00012694054070614414,876134.0625,-1.3803101420402526,166864.578125,
838000,-3.7901561253050886e-05,873639.1,-1.3810989290475846,176263.046875,
840000,-8.971283622436488e-05,857448.24375,-1.382344552874565,167998.078125,
842000,-0.0014274259652165,862711.1390625,-1.3821309626102447,171863.328125,
844000,5.697977454701686e-05,892799.8328125,-1.3815084934234618,177819.109375,
846000,-8.447770985213765e-05,883595.46875,-1.3819695442914963,175373.734375,
848000,-0.0005348111516205734,882342.1703125,-1.3819215297698975,175583.25,
850000,-4.609821100132194e-06,873380.1609375,-1.3820091784000397,173319.375,
852000,-0.00010087730728827182,866130.9203125,-1.380863642692566,171279.546875,
854000,-0.0004953875210289115,866217.7046875,-1.380739188194275,174301.921875,
856000,-0.00047220575732112027,866259.159375,-1.3809639483690261,175067.296875,
858000,-0.000321490724814133,854752.421875,-1.3806253612041473,163630.640625,
860000,-0.00020471740927021642,874660.128125,-1.3799359649419785,169789.46875,
862000,-8.497834228857749e-05,872397.034375,-1.3789390802383423,177896.546875,
864000,-0.00025341967225287474,881249.01875,-1.3795815616846085,170089.484375,
866000,-0.0004084177038272685,872429.7890625,-1.3810841292142868,173652.5625,
868000,-1.1568255418126228e-05,861146.0171875,-1.3821860313415528,167031.59375,
870000,-0.0005845377032102306,866339.3640625,-1.3831517934799193,171779.15625,
872000,-5.866190343368771e-05,860158.3640625,-1.3833552777767182,172951.5,
874000,-0.00041299777705035013,855725.54375,-1.3837045401334762,169617.0,
876000,-0.00011046601509860921,865434.8453125,-1.3845305293798447,172589.296875,
878000,-0.00020225665540145598,869382.0796875,-1.384877347946167,175455.375,
880000,-2.4658691025081225e-05,860865.915625,-1.3829641968011857,168749.875,
882000,-6.87633244375263e-05,857583.8640625,-1.38287014067173,167107.484375,
884000,-0.0001024074175617784,867537.9390625,-1.3828747361898421,171070.796875,
886000,-2.026938282995161e-05,852479.2890625,-1.38144693672657,171552.15625,
888000,-6.71630521861033e-05,860435.95625,-1.3807613462209702,174184.703125,
890000,-0.0005739983019539708,857420.8859375,-1.3805047929286958,169449.34375,
892000,-9.776294356100834e-06,858706.64375,-1.380483442544937,167081.921875,
894000,-0.0009469071214084579,862895.996875,-1.37960784137249,168010.859375,
896000,-0.0006007398262038776,846545.2859375,-1.3802629113197327,167183.953125,
898000,3.395467840512367e-05,860850.453125,-1.3818477720022202,170156.484375,
900000,-0.0006870443064061149,856691.1484375,-1.383636286854744,168414.15625,
902000,-1.026882201671242e-05,863000.8046875,-1.3843924939632415,176566.03125,
904000,-6.864262353118988e-05,872066.26875,-1.384284606575966,174858.09375,
906000,-0.001229593445847854,854544.58125,-1.3837449997663498,170112.15625,
908000,5.7402254047289604e-05,876142.8921875,-1.3825467556715012,172599.109375,
910000,-0.00012048512923001908,884716.421875,-1.382356011867523,172529.671875,
912000,-3.4087468705479296e-05,881919.825,-1.3832086205482483,175414.390625,
914000,-0.0007167682048752511,885207.7375,-1.3833477705717088,180079.125,
916000,2.437944662680991e-05,870270.6953125,-1.3831142276525497,172000.765625,
918000,-0.00011984670149010058,871802.3046875,-1.384099653363228,173872.125,
920000,-0.0003945798236799192,862310.4671875,-1.38622085750103,165565.671875,
922000,-0.00013544212504967845,866724.5984375,-1.3874759256839753,171939.671875,
924000,-0.000266021140885897,853710.6015625,-1.3866974413394928,170439.328125,
926000,-5.733683060924477e-05,849069.875,-1.384771066904068,162275.703125,
928000,1.1364059652052561e-05,861929.6609375,-1.3835211396217346,170724.890625,
930000,-0.0010627574618482071,860971.565625,-1.3831804007291795,173516.6875,
932000,-0.00039545794849100703,852388.81875,-1.3812521696090698,167072.5625,
934000,-0.0005556473025542629,836079.378125,-1.379313513636589,168596.0625,
936000,-5.24341636173542e-05,844139.309375,-1.3798757284879684,166603.625,
938000,-0.00030693626552640295,845305.9359375,-1.3807992935180664,167573.0625,
940000,-0.00034004610848015204,850528.2859375,-1.3805177628993988,167995.09375,
942000,-0.00039693684967971875,846725.5453125,-1.3797248721122741,168875.078125,
944000,-0.0001295449307015417,849163.1828125,-1.3800199776887894,168530.546875,
946000,-0.000220008957597706,852101.4015625,-1.3811886370182038,167294.734375,
948000,-0.00019110415822041205,846338.11875,-1.3815211981534958,171065.609375,
950000,-0.0002773252740134069,839681.3140625,-1.3818737506866454,163454.265625,
952000,-0.0001879282266592952,838820.265625,-1.38288371860981,165326.75,
954000,-0.0002014145186286953,840040.5796875,-1.3846946597099303,165116.328125,
956000,-0.001231898122842523,835876.4078125,-1.3850988805294038,165467.015625,
958000,-9.729997843663796e-05,846213.68125,-1.385710170865059,169453.609375,
960000,-0.0001733503123118707,850512.653125,-1.3851387232542038,170064.8125,
962000,-0.00015044288070980015,856185.896875,-1.3849833548069,168019.703125,
964000,-0.00012223202933014932,846627.2328125,-1.386310675740242,163039.421875,
966000,-0.00014163141851533111,846260.3375,-1.3860285043716432,168637.875,
968000,-6.503727079234522e-05,847473.8828125,-1.3854364037513733,168989.359375,
970000,-3.957209515377258e-05,842311.384375,-1.385152381658554,169382.4375,
972000,-0.00045440527886455586,850096.996875,-1.3844852715730667,165052.875,
974000,-8.226812898115555e-06,849817.8125,-1.3828053385019303,167536.21875,
976000,-0.00024037039834823304,851936.4328125,-1.3820655733346938,169686.671875,
978000,1.3945500434431324e-06,839930.353125,-1.3805369228124618,171865.015625,
980000,-0.00015322747229618017,844001.21875,-1.3798289626836777,169890.953125,
982000,-0.00045620113558673123,848300.665625,-1.3794990599155426,164063.203125,
984000,-4.3354108273518933e-05,849376.2234375,-1.379706609249115,170219.796875,
986000,-0.00027686394800610083,850333.40625,-1.379241093993187,168088.15625,
988000,-5.269698240084608e-05,852825.46875,-1.3798506170511247,167172.53125,
990000,-0.00022171952546941044,860692.7359375,-1.3792619973421096,168392.671875,
992000,-0.0026119219042641363,867263.315625,-1.3775474071502685,172756.15625,
994000,0.00010755566063593846,843936.546875,-1.3775036305189132,165658.640625,
996000,-0.0003603717993037492,845868.05,-1.3778955698013307,171466.234375,
998000,-3.115532302206958e-05,837454.7828125,-1.3765422374010086,165708.5,
1000000,-5.934326657701661e-05,838025.74375,-1.3749790877103805,162140.40625,
