step,policy_gradient_loss,value_loss,entropy_loss,total_loss,episodic_reward
2818048,0.0013679400515684392,635387.5545898437,0.4852748136967421,103797.9921875,
2826240,-0.0009638932369853137,464721.51826171874,0.4875145395286381,86744.1796875,
2834432,0.0005933453943725908,495373.9376953125,0.49212357234209775,95121.5703125,
2842624,0.0014029496713192202,712222.1288085937,0.49408312030136586,162481.328125,
2850816,0.0005086062137706904,529738.0057617187,0.49242964750155804,115234.0546875,
2859008,0.00039781862287782135,554551.9791015625,0.4883050251752138,136736.734375,
2867200,-9.31361111724982e-05,1365135.19453125,0.48081535967066885,226396.953125,
2875392,0.0007306767005502479,954641.226953125,0.47105948803946374,170200.75,
2883584,-0.00021902961234445683,522939.4798828125,0.4612866398878396,106458.7890625,
2891776,0.0002746513702732045,512100.8498046875,0.4565305716358125,96790.421875,
2899968,-0.000876654637613683,648962.7299804688,0.4534769540652633,124404.8046875,
2908160,-0.0027157316158991306,517003.0948242188,0.4445015496574342,94843.765625,
2916352,-0.0010565309530647937,633534.6119140625,0.4376473025418818,109790.5390625,
