episode,reward,timesteps
5327,-19029.084,523265
5328,-9206.821,523365
5329,-72380.26,523465
5330,-11915.44,523565
5331,-15055.482,523665
5332,-14382.765,523765
5333,-12607.1875,523865
5334,-18852.988,523965
5335,-8100.7363,524065
5336,-21409.3,524165
5337,-11106.365,524265
5338,-4515.306,524365
5339,-8523.377,524465
5340,-15348.305,524565
5341,-16388.096,524665
5342,-19999.12,524765
5343,-16419.95,524865
5344,-22464.852,524965
5345,-13207.297,525065
5346,-18736.303,525165
5347,-16143.173,525265
5348,-16832.201,525365
5349,-16110.894,525465
5350,-6173.299,525565
5351,-18806.695,525665
5352,-39474.703,525765
5353,-8843.574,525865
5354,-9757.75,525965
5355,-39590.832,526065
5356,-8943.002,526165
5357,-8722.138,526265
5358,-28011.78,526365
5359,-25412.873,526465
5360,-9143.606,526565
5361,-45737.01,526665
5362,-20188.398,526765
5363,-10520.515,526865
5364,-8713.729,526965
5365,-6039.64,527065
5366,-8448.443,527165
5367,-26806.602,527265
5368,-7410.843,527365
5369,-8412.234,527465
5370,-24870.316,527565
5371,-16299.247,527665
5372,-5590.8623,527765
5373,-15956.909,527865
5374,-7291.9463,527965
5375,-42366.77,528065
5376,-24932.49,528165
5377,-32243.266,528265
5378,-40003.89,528365
5379,-12697.544,528465
5380,-4592.526,528565
5381,-14421.338,528665
5382,-8441.644,528765
5383,-24552.926,528865
5384,-10628.037,528965
5385,-10531.991,529065
5386,-6269.2637,529165
5387,-15279.806,529265
5388,-44322.0,529365
5389,-14636.91,529465
5390,-9565.517,529565
5391,-5946.4053,529665
5392,-10534.802,529765
5393,-27248.928,529865
5394,-22195.443,529965
5395,-21477.002,530065
5396,-7501.8774,530165
5397,-27175.184,530265
5398,-9161.956,530365
5399,-24010.941,530465
5400,-17037.625,530565
5401,-6393.511,530665
5402,-9065.968,530765
5403,-9067.688,530865
5404,-11444.475,530965
5405,-11114.59,531065
5406,-19374.928,531165
5407,-8307.33,531265
5408,-26722.01,531365
5409,-17237.71,531465
5410,-24185.55,531565
5411,-8545.766,531665
5412,-10338.635,531765
5413,-19288.238,531865
5414,-38451.73,531965
5415,-8480.4,532065
5416,-21558.824,532165
5417,-11845.638,532265
5418,-12659.599,532365
5419,-23171.123,532465
5420,-37500.75,532565
5421,-9440.935,532665
5422,-23145.56,532765
5423,-25830.236,532865
5424,-16205.381,532965
5425,-38041.086,533065
5426,-12296.9795,533165
5427,-10077.947,533265
5428,-15333.529,533365
5429,-17810.404,533465
5430,-17508.268,533565
5431,-9588.5625,533665
5432,-6169.0483,533765
5433,-9348.0,533865
5434,-27023.69,533965
5435,-15556.271,534065
5436,-18268.393,534165
5437,-20646.479,534265
5438,-8261.589,534365
5439,-11050.217,534465
5440,-16460.875,534565
5441,-14363.999,534665
5442,-13402.758,534765
5443,-22502.834,534865
5444,-9083.812,534965
5445,-7710.5522,535065
5446,-25240.473,535165
5447,-30966.004,535265
5448,-10157.188,535365
5449,-7540.3765,535465
5450,-10247.163,535565
5451,-8123.1523,535665
5452,-5835.1333,535765
5453,-16606.969,535865
5454,-5542.511,535965
5455,-27428.012,536065
5456,-18341.643,536165
5457,-19885.58,536265
5458,-11339.7705,536365
5459,-18040.314,536465
5460,-14825.155,536565
5461,-11392.559,536665
5462,-9798.306,536765
5463,-6787.2544,536865
5464,-11689.0205,536965
5465,-9339.477,537065
5466,-8750.073,537165
5467,-17621.336,537265
5468,-3011.4062,537365
5469,-18201.074,537465
5470,-53166.65,537565
5471,-12544.685,537665
5472,-20077.975,537765
5473,-14246.321,537865
5474,-10649.433,537965
5475,-7321.6743,538065
5476,-10538.318,538165
5477,-19630.746,538265
5478,-20012.934,538365
5479,-13521.584,538465
5480,-14811.346,538565
5481,-11463.437,538665
5482,-14092.593,538765
5483,-4488.3477,538865
5484,-8151.9946,538965
5485,-15931.924,539065
5486,-10964.548,539165
5487,-16505.254,539265
5488,-22437.469,539365
5489,-85791.41,539465
5490,-22826.023,539565
5491,-13918.136,539665
5492,-4921.001,539765
5493,-7725.2744,539865
5494,-15767.655,539965
5495,-6952.224,540065
5496,-20163.812,540165
5497,-9110.439,540265
5498,-8911.648,540365
5499,-25980.85,540465
5500,-8244.936,540565
5501,-18941.75,540665
5502,-7674.5044,540765
5503,-10229.763,540865
5504,-122850.36,540965
5505,-4778.649,541065
5506,-36149.395,541165
5507,-7473.3867,541265
5508,-14185.654,541365
5509,-7875.331,541465
5510,-6523.1797,541565
5511,-11709.049,541665
5512,-9575.377,541765
5513,-15960.326,541865
5514,-17629.418,541965
5515,-24622.115,542065
5516,-30780.008,542165
5517,-14857.111,542265
5518,-19334.516,542365
5519,-14372.957,542465
5520,-6099.546,542565
5521,-13022.593,542665
5522,-10907.358,542765
5523,-7265.238,542865
5524,-27836.094,542965
5525,-13471.862,543065
5526,-6514.523,543165
5527,-30259.596,543265
5528,-8621.38,543365
5529,-10814.18,543465
5530,-5323.32,543565
5531,-7141.148,543665
5532,-8416.754,543765
5533,-10854.198,543865
5534,-14372.185,543965
5535,-17211.508,544065
5536,-18483.68,544165
5537,-9405.103,544265
5538,-10753.498,544365
5539,-9690.149,544465
5540,-42049.055,544565
5541,-11486.11,544665
5542,-9812.728,544765
5543,-17865.623,544865
5544,-18056.838,544965
5545,-15937.494,545065
5546,-10755.234,545165
5547,-4685.6987,545265
5548,-36765.758,545365
5549,-9409.385,545465
5550,-9722.813,545565
5551,-7763.8325,545665
5552,-9199.178,545765
5553,-29564.602,545865
5554,-31615.574,545965
5555,-14623.291,546065
5556,-29629.396,546165
5557,-11446.067,546265
5558,-17224.285,546365
5559,-7889.3936,546465
5560,-10628.719,546565
5561,-14531.355,546665
5562,-27670.615,546765
5563,-9812.703,546865
5564,-23925.072,546965
5565,-9972.091,547065
5566,-18480.068,547165
5567,-16525.018,547265
5568,-12551.621,547365
5569,-8260.323,547465
5570,-9300.489,547565
5571,-11727.398,547665
5572,-7398.5728,547765
5573,-24223.742,547865
5574,-14139.231,547965
5575,-12201.404,548065
5576,-17127.363,548165
5577,-28652.78,548265
5578,-15325.195,548365
5579,-9582.557,548465
5580,-6394.136,548565
5581,-21770.367,548665
5582,-9070.408,548765
5583,-10079.256,548865
5584,-7756.054,548965
5585,-8563.452,549065
5586,-17570.967,549165
5587,-11097.365,549265
5588,-13032.102,549365
5589,-9620.29,549465
5590,-55327.926,549565
5591,-5206.4707,549665
5592,-10274.772,549765
5593,-45495.56,549865
5594,-21600.73,549965
5595,-13112.9375,550065
5596,-14696.507,550165
5597,-9098.121,550265
5598,-6930.0137,550365
5599,-27481.465,550465
5600,-4382.596,550565
5601,-12262.063,550665
5602,-8695.884,550765
5603,-15558.236,550865
5604,-16516.803,550965
5605,-9207.315,551065
5606,-28850.287,551165
5607,-10074.572,551265
5608,-17438.55,551365
5609,-15288.601,551465
5610,-48767.145,551565
5611,-13780.226,551665
5612,-10068.515,551765
5613,-54910.44,551865
5614,-9852.344,551965
5615,-24393.89,552065
5616,-42806.055,552165
5617,-22524.666,552265
5618,-41733.59,552365
5619,-12685.32,552465
5620,-14693.716,552565
5621,-22175.715,552665
5622,-10908.436,552765
5623,-13537.459,552865
5624,-18933.87,552965
5625,-17044.238,553065
5626,-8092.5156,553165
5627,-21369.367,553265
5628,-10499.994,553365
5629,-10970.063,553465
5630,-5811.761,553565
5631,-5812.005,553665
5632,-10322.666,553765
5633,-39716.22,553865
5634,-17905.99,553965
5635,-14626.232,554065
5636,-7331.145,554165
5637,-11880.589,554265
5638,-6122.833,554365
5639,-74217.055,554465
5640,-6798.953,554565
5641,-21944.484,554665
5642,-15497.762,554765
5643,-14371.753,554865
5644,-4925.8433,554965
5645,-24493.383,555065
5646,-10361.573,555165
5647,-5095.096,555265
5648,-14690.338,555365
5649,-6097.993,555465
5650,-12873.817,555565
5651,-11634.789,555665
5652,-8778.613,555765
5653,-14148.338,555865
5654,-17367.168,555965
5655,-3580.2363,556065
5656,-18752.209,556165
5657,-9585.469,556265
5658,-21994.03,556365
5659,-13297.569,556465
5660,-10308.021,556565
5661,-56199.344,556665
5662,-17337.617,556765
5663,-22291.803,556865
5664,-5490.147,556965
5665,-14638.428,557065
5666,-17238.17,557165
5667,-24152.611,557265
5668,-11946.558,557365
5669,-27738.47,557465
5670,-7826.6553,557565
5671,-10541.66,557665
5672,-18468.844,557765
5673,-12370.52,557865
5674,-21143.846,557965
5675,-38203.61,558065
5676,-25860.514,558165
5677,-4575.4995,558265
5678,-30536.521,558365
5679,-27969.904,558465
5680,-12767.068,558565
5681,-9953.163,558665
5682,-4818.273,558765
5683,-17677.504,558865
5684,-40527.504,558965
5685,-1829.8014,559065
5686,-13872.303,559165
5687,-24483.945,559265
5688,-6959.5327,559365
5689,-29357.832,559465
5690,-14754.435,559565
5691,-9697.022,559665
5692,-11712.058,559765
5693,-10343.158,559865
5694,-4343.9375,559965
5695,-10879.079,560065
5696,-8886.47,560165
5697,-46415.727,560265
5698,-5182.1206,560365
5699,-5482.6484,560465
5700,-8606.276,560565
5701,-4137.4434,560665
5702,-9945.788,560765
5703,-6507.2427,560865
5704,-4848.083,560965
5705,-7708.6934,561065
5706,-13093.196,561165
5707,-19712.95,561265
5708,-17271.734,561365
5709,-15197.104,561465
5710,-7913.7773,561565
5711,-32513.66,561665
5712,-9096.15,561765
5713,-29638.85,561865
5714,-3359.3196,561965
5715,-7920.001,562065
5716,-17105.438,562165
5717,-18939.137,562265
5718,-7461.467,562365
5719,-10418.696,562465
5720,-20308.963,562565
5721,-6764.145,562665
5722,-13337.245,562765
5723,-21599.951,562865
5724,-17743.355,562965
5725,-7902.365,563065
5726,-8207.374,563165
5727,-9617.675,563265
5728,-6598.8823,563365
5729,-3878.0542,563465
5730,-36378.598,563565
5731,-28311.266,563665
5732,-14162.905,563765
5733,-17099.076,563865
5734,-25105.03,563965
5735,-13123.35,564065
5736,-29827.105,564165
5737,-5229.4863,564265
5738,-4819.6978,564365
5739,-6124.3955,564465
5740,-9610.304,564565
5741,-9196.742,564665
5742,-9068.068,564765
5743,-37090.4,564865
5744,-29177.438,564965
5745,-10305.978,565065
5746,-10598.937,565165
5747,-61018.84,565265
5748,-7286.5186,565365
5749,-43254.65,565465
5750,-3354.124,565565
5751,-23493.037,565665
5752,-28103.05,565765
5753,-12298.892,565865
5754,-8615.975,565965
5755,-19668.729,566065
5756,-17524.61,566165
5757,-12867.0625,566265
5758,-16341.868,566365
5759,-9186.041,566465
5760,-22561.41,566565
5761,-7761.05,566665
5762,-2188.0403,566765
5763,-7408.763,566865
5764,-53336.355,566965
5765,-6517.144,567065
5766,-21921.086,567165
5767,-8842.654,567265
5768,-85790.234,567365
5769,-32463.955,567465
5770,-14541.93,567565
5771,-16563.658,567665
5772,-12223.459,567765
5773,-9301.02,567865
5774,-13208.136,567965
5775,-18193.97,568065
5776,-39608.547,568165
5777,-33162.098,568265
5778,-16481.156,568365
5779,-29474.404,568465
5780,-12338.576,568565
5781,-26708.727,568665
5782,-7342.5312,568765
5783,-4802.186,568865
5784,-9917.923,568965
5785,-17820.203,569065
5786,-31667.871,569165
5787,-8763.056,569265
5788,-13068.834,569365
5789,-8897.087,569465
5790,-27241.793,569565
5791,-27562.182,569665
5792,-15832.361,569765
5793,-7132.1187,569865
5794,-15267.574,569965
5795,-17373.904,570065
5796,-4637.185,570165
5797,-4428.408,570265
5798,-11979.341,570365
5799,-13386.483,570465
5800,-18590.467,570565
5801,-13694.162,570665
5802,-3813.5037,570765
5803,-15870.928,570865
5804,-24776.43,570965
5805,-25006.686,571065
5806,-26897.287,571165
5807,-13169.499,571265
5808,-8260.028,571365
5809,-15216.053,571465
5810,-32501.625,571565
5811,-5914.7295,571665
5812,-12193.456,571765
5813,-5570.419,571865
5814,-10199.115,571965
5815,-18431.953,572065
5816,-42713.113,572165
5817,-54167.465,572265
5818,-14598.792,572365
5819,-15331.879,572465
5820,-4001.7834,572565
5821,-10534.924,572665
5822,-5180.3745,572765
5823,-31692.006,572865
5824,-15302.099,572965
5825,-8442.528,573065
5826,-9349.47,573165
5827,-21912.965,573265
5828,-16378.023,573365
5829,-7577.8394,573465
5830,-18760.832,573565
5831,-4692.8535,573665
5832,-6401.2397,573765
5833,-29860.498,573865
5834,-40216.215,573965
5835,-5142.0205,574065
5836,-33278.58,574165
5837,-7049.008,574265
5838,-9665.397,574365
5839,-10093.784,574465
5840,-16245.08,574565
5841,-10243.072,574665
5842,-4945.9556,574765
5843,-21743.967,574865
5844,-36963.508,574965
5845,-12790.433,575065
5846,-42740.074,575165
5847,-9117.582,575265
5848,-11772.866,575365
5849,-8036.27,575465
5850,-8118.069,575565
5851,-22663.436,575665
5852,-20336.758,575765
5853,-10408.812,575865
5854,-3319.1243,575965
5855,-14589.337,576065
5856,-9228.479,576165
5857,-22505.754,576265
5858,-25626.201,576365
5859,-12233.718,576465
5860,-59399.117,576565
5861,-24464.219,576665
5862,-9212.22,576765
5863,-20396.64,576865
5864,-4436.538,576965
5865,-24033.01,577065
5866,-7619.044,577165
5867,-7320.885,577265
5868,-11374.875,577365
5869,-10795.721,577465
5870,-11678.171,577565
5871,-31228.064,577665
5872,-6832.465,577765
5873,-13879.376,577865
5874,-27622.408,577965
5875,-31100.09,578065
5876,-5139.2827,578165
5877,-13236.599,578265
5878,-47019.242,578365
5879,-19191.613,578465
5880,-20498.537,578565
5881,-13935.171,578665
5882,-12362.74,578765
5883,-8658.463,578865
5884,-19416.68,578965
5885,-19319.426,579065
5886,-11620.193,579165
5887,-6276.328,579265
5888,-7194.402,579365
5889,-10893.478,579465
5890,-16748.127,579565
5891,-10884.623,579665
5892,-2065.6199,579765
5893,-26284.26,579865
5894,-18617.543,579965
5895,-8309.672,580065
5896,-10406.487,580165
5897,-8059.9346,580265
5898,-10941.935,580365
5899,-16132.896,580465
5900,-9202.943,580565
5901,-6121.709,580665
5902,-16622.635,580765
5903,-1897.0264,580865
5904,-53063.582,580965
5905,-13929.935,581065
5906,-8122.374,581165
5907,-58638.61,581265
5908,-52662.246,581365
5909,-24690.738,581465
5910,-14142.619,581565
5911,-19684.504,581665
5912,-19767.35,581765
5913,-21142.184,581865
5914,-8126.4556,581965
5915,-12526.469,582065
5916,-8408.26,582165
5917,-24655.016,582265
5918,-28552.91,582365
5919,-15397.647,582465
5920,-17018.582,582565
5921,-35692.176,582665
5922,-7324.9575,582765
5923,-3706.6895,582865
5924,-29826.977,582965
5925,-6041.0845,583065
5926,-18080.074,583165
5927,-83230.75,583265
5928,-9089.984,583365
5929,-8685.211,583465
5930,-23217.88,583565
5931,-10205.227,583665
5932,-18854.371,583765
5933,-26278.543,583865
5934,-7825.134,583965
5935,-3360.2925,584065
5936,-15537.903,584165
5937,-5156.6416,584265
5938,-21343.723,584365
5939,-21631.646,584465
5940,-3468.8457,584565
5941,-6034.49,584665
5942,-11744.364,584765
5943,-16398.77,584865
5944,-12979.275,584965
5945,-13970.72,585065
5946,-20542.326,585165
5947,-4088.6921,585265
5948,-35687.598,585365
5949,-11115.748,585465
5950,-37707.188,585565
5951,-12005.68,585665
5952,-4305.566,585765
5953,-14073.457,585865
5954,-18522.832,585965
5955,-10148.184,586065
5956,-10218.3545,586165
5957,-9451.3,586265
5958,-21388.951,586365
5959,-26416.244,586465
5960,-13410.72,586565
5961,-9356.108,586665
5962,-24926.799,586765
5963,-12716.183,586865
5964,-8718.403,586965
5965,-10094.362,587065
5966,-8548.062,587165
5967,-21918.441,587265
5968,-16925.023,587365
5969,-49745.926,587465
5970,-25932.316,587565
5971,-13239.483,587665
5972,-11068.187,587765
5973,-18193.217,587865
5974,-5442.892,587965
5975,-20216.896,588065
5976,-5830.052,588165
5977,-22246.143,588265
5978,-7617.9595,588365
5979,-34857.086,588465
5980,-21013.27,588565
5981,-6800.9116,588665
5982,-4653.59,588765
5983,-12511.545,588865
5984,-58357.19,588965
5985,-29996.348,589065
5986,-9994.383,589165
5987,-8363.727,589265
5988,-18930.7,589365
5989,-42346.125,589465
5990,-14797.95,589565
5991,-10082.806,589665
5992,-27919.9,589765
5993,-14942.142,589865
5994,-9091.356,589965
5995,-9037.254,590065
5996,-13834.985,590165
5997,-23357.414,590265
5998,-17041.25,590365
5999,-6847.297,590465
6000,-7362.2197,590565
6001,-35378.2,590665
6002,-9840.484,590765
6003,-30513.055,590865
6004,-7396.4575,590965
6005,-9527.108,591065
6006,-13834.949,591165
6007,-14320.342,591265
6008,-10461.185,591365
6009,-7022.2627,591465
6010,-12542.062,591565
6011,-15195.206,591665
6012,-23162.95,591765
6013,-12170.654,591865
6014,-8368.002,591965
6015,-11159.619,592065
6016,-38040.22,592165
6017,-10779.6,592265
6018,-7662.88,592365
6019,-11133.722,592465
6020,-7014.1846,592565
6021,-16744.904,592665
6022,-3077.1396,592765
6023,-15752.378,592865
6024,-10321.449,592965
6025,-33142.977,593065
6026,-8760.923,593165
6027,-51109.11,593265
6028,-7421.2666,593365
6029,-27936.158,593465
6030,-8468.462,593565
6031,-41241.316,593665
6032,-14175.065,593765
6033,-16603.402,593865
6034,-16217.238,593965
6035,-5787.2266,594065
6036,-9592.463,594165
6037,-20170.055,594265
6038,-32026.93,594365
6039,-18149.982,594465
6040,-4649.102,594565
6041,-29759.883,594665
6042,-7292.5,594765
6043,-11596.646,594865
6044,-10613.323,594965
6045,-18114.78,595065
6046,-25420.232,595165
6047,-2553.6504,595265
6048,-40204.9,595365
6049,-13862.033,595465
6050,-9649.897,595565
6051,-17217.787,595665
6052,-11207.16,595765
6053,-7847.1406,595865
6054,-16331.943,595965
6055,-12487.418,596065
6056,-27114.71,596165
6057,-7025.91,596265
6058,-9675.783,596365
6059,-12115.84,596465
6060,-17917.92,596565
6061,-23648.29,596665
6062,-15582.119,596765
6063,-29191.055,596865
6064,-17961.744,596965
6065,-21664.06,597065
6066,-4145.77,597165
6067,-6038.0654,597265
6068,-3279.719,597365
6069,-19100.695,597465
6070,-15272.549,597565
6071,-10214.471,597665
6072,-6598.5903,597765
6073,-11762.103,597865
6074,-52434.37,597965
6075,-3734.0862,598065
6076,-1876.4441,598165
6077,-16694.871,598265
6078,-11918.948,598365
6079,-9299.399,598465
6080,-28017.21,598565
6081,-8091.2915,598665
6082,-5011.6187,598765
6083,-28088.963,598865
6084,-31040.676,598965
6085,-6743.85,599065
6086,-25395.502,599165
6087,-20933.436,599265
6088,-6833.946,599365
6089,-4600.1836,599465
6090,-10033.715,599565
6091,-11303.747,599665
6092,-53662.707,599765
6093,-17228.988,599865
6094,-6217.2563,599965
6095,-5330.1816,600065
6096,-10003.407,600165
6097,-4639.3345,600265
6098,-8867.054,600365
6099,-23210.45,600465
6100,-7440.022,600565
6101,-24292.514,600665
6102,-3329.735,600765
6103,-7916.4814,600865
6104,-2699.1353,600965
6105,-9844.695,601065
6106,-14106.527,601165
6107,-8785.215,601265
6108,-7677.0835,601365
6109,-16450.293,601465
6110,-21766.973,601565
6111,-14651.204,601665
6112,-36745.91,601765
6113,-26868.37,601865
6114,-13504.52,601965
6115,-29366.674,602065
6116,-21379.78,602165
6117,-7967.371,602265
6118,-4476.6343,602365
6119,-12277.607,602465
6120,-11623.203,602565
6121,-13447.826,602665
6122,-9034.81,602765
6123,-15040.059,602865
6124,-54083.582,602965
6125,-10487.822,603065
6126,-51616.207,603165
6127,-18297.47,603265
6128,-24236.244,603365
6129,-23131.127,603465
6130,-6021.1816,603565
6131,-11712.226,603665
6132,-22672.44,603765
6133,-7808.7876,603865
6134,-29368.584,603965
6135,-3157.0076,604065
6136,-8646.652,604165
6137,-6737.6206,604265
6138,-6497.3037,604365
6139,-6875.381,604465
6140,-36513.277,604565
6141,-10247.141,604665
6142,-11180.017,604765
6143,-3716.2937,604865
6144,-5597.302,604965
6145,-14481.267,605065
6146,-4293.01,605165
6147,-80789.04,605265
6148,-60726.37,605365
6149,-10230.727,605465
6150,-29774.023,605565
6151,-13164.731,605665
6152,-21370.484,605765
6153,-25284.633,605865
6154,-6378.843,605965
6155,-22237.188,606065
6156,-6924.4272,606165
6157,-34701.535,606265
6158,-5377.122,606365
6159,-9217.132,606465
6160,-4946.825,606565
6161,-2995.5693,606665
6162,-14912.89,606765
6163,-7481.3994,606865
6164,-11730.671,606965
6165,-23910.01,607065
6166,-28086.28,607165
6167,-8308.832,607265
6168,-6834.3496,607365
6169,-11359.472,607465
6170,-3970.8625,607565
6171,-13550.469,607665
6172,-15139.543,607765
6173,-11999.233,607865
6174,-32154.295,607965
6175,-9679.872,608065
6176,-11848.697,608165
6177,-14584.971,608265
6178,-8694.847,608365
6179,-15925.067,608465
6180,-3694.1367,608565
6181,-35753.633,608665
6182,-15957.757,608765
6183,-10965.664,608865
6184,-7312.305,608965
6185,-4392.523,609065
6186,-11348.541,609165
6187,-9063.52,609265
6188,-8535.302,609365
6189,-8743.416,609465
6190,-10048.766,609565
6191,-17653.523,609665
6192,-7812.6704,609765
6193,-11542.164,609865
6194,-28952.875,609965
6195,-12088.72,610065
6196,-3831.496,610165
6197,-7633.9697,610265
6198,-13026.901,610365
6199,-14083.59,610465
6200,-9845.159,610565
6201,-2823.0913,610665
6202,-9660.845,610765
6203,-10308.72,610865
6204,-17901.19,610965
6205,-3297.466,611065
6206,-33872.832,611165
6207,-10153.945,611265
6208,-35225.55,611365
6209,-5654.0933,611465
6210,-44986.96,611565
6211,-7827.818,611665
6212,-11851.648,611765
6213,-14588.61,611865
6214,-8903.893,611965
6215,-8082.464,612065
6216,-26425.945,612165
6217,-10735.789,612265
6218,-12773.256,612365
6219,-4247.1626,612465
6220,-1893.5999,612565
6221,-19716.424,612665
6222,-5179.994,612765
6223,-8615.896,612865
6224,-47997.445,612965
6225,-10798.99,613065
6226,-4205.4985,613165
6227,-16302.657,613265
6228,-7774.1665,613365
6229,-22965.625,613465
6230,-5740.002,613565
6231,-8006.4565,613665
6232,-11281.461,613765
6233,-17144.613,613865
6234,-27036.201,613965
6235,-11350.687,614065
6236,-6235.098,614165
6237,-107475.664,614265
6238,-12157.105,614365
6239,-8816.1455,614465
6240,-6251.3115,614565
6241,-35946.477,614665
6242,-9432.599,614765
6243,-31362.305,614865
6244,-12019.1045,614965
6245,-15269.897,615065
6246,-61675.406,615165
6247,-13838.957,615265
6248,-8767.446,615365
6249,-8689.89,615465
6250,-15118.14,615565
6251,-8430.113,615665
6252,-25694.39,615765
6253,-20928.654,615865
6254,-10961.029,615965
6255,-3085.2554,616065
6256,-13668.958,616165
6257,-46054.074,616265
6258,-8445.81,616365
6259,-18039.227,616465
6260,-8991.632,616565
6261,-8533.828,616665
6262,-11606.284,616765
6263,-6274.578,616865
6264,-15817.308,616965
6265,-8624.933,617065
6266,-83436.8,617165
6267,-5390.428,617265
6268,-12386.216,617365
6269,-9215.736,617465
6270,-9945.235,617565
6271,-8613.156,617665
6272,-8636.575,617765
6273,-8048.626,617865
6274,-17600.87,617965
6275,-33404.047,618065
6276,-10105.357,618165
6277,-8028.221,618265
6278,-2931.4712,618365
6279,-19020.012,618465
6280,-9380.904,618565
6281,-18357.023,618665
6282,-22354.12,618765
6283,-20389.844,618865
6284,-63398.53,618965
6285,-33832.67,619065
6286,-5482.3325,619165
6287,-18157.146,619265
6288,-10257.877,619365
6289,-7487.865,619465
6290,-3236.6208,619565
6291,-10267.511,619665
6292,-20471.889,619765
6293,-8711.861,619865
6294,-16107.064,619965
6295,-38271.97,620065
6296,-16561.828,620165
6297,-1704.1661,620265
6298,-10532.726,620365
6299,-12328.681,620465
6300,-13749.552,620565
6301,-27287.938,620665
6302,-5936.2036,620765
6303,-20028.18,620865
6304,-14016.0,620965
6305,-12462.112,621065
6306,-2961.196,621165
6307,-13557.147,621265
6308,-9478.266,621365
6309,-7198.483,621465
6310,-36429.688,621565
6311,-4839.6904,621665
6312,-7940.709,621765
6313,-65230.027,621865
6314,-8659.767,621965
6315,-14842.213,622065
6316,-20598.428,622165
6317,-4963.9683,622265
6318,-11631.642,622365
6319,-5885.418,622465
6320,-3397.9739,622565
6321,-53952.492,622665
6322,-39632.973,622765
6323,-36092.883,622865
6324,-60031.867,622965
6325,-15971.011,623065
6326,-34745.2,623165
6327,-10163.654,623265
6328,-9078.729,623365
6329,-16636.525,623465
6330,-2628.8486,623565
6331,-3110.6292,623665
6332,-54000.414,623765
6333,-9682.397,623865
6334,-14714.502,623965
6335,-11021.095,624065
6336,-13210.094,624165
6337,-19547.883,624265
6338,-16933.682,624365
6339,-18477.596,624465
6340,-3472.1335,624565
6341,-7824.5073,624665
6342,-17596.732,624765
6343,-6550.1743,624865
6344,-9565.613,624965
6345,-6054.5273,625065
6346,-26602.045,625165
6347,-8654.044,625265
6348,-26494.764,625365
6349,-9026.94,625465
6350,-8068.735,625565
6351,-13080.315,625665
6352,-54172.82,625765
6353,-21709.031,625865
6354,-66058.61,625965
6355,-19405.334,626065
6356,-2072.3435,626165
6357,-16025.975,626265
6358,-6446.2856,626365
6359,-11454.677,626465
6360,-8404.23,626565
6361,-4307.773,626665
6362,-23040.945,626765
6363,-16981.598,626865
6364,-29333.682,626965
6365,-17227.094,627065
6366,-20085.285,627165
6367,-23148.361,627265
6368,-11697.56,627365
6369,-22016.404,627465
6370,-11209.851,627565
6371,-3670.9685,627665
6372,-13774.111,627765
6373,-2882.9556,627865
6374,-3746.8406,627965
6375,-7129.2314,628065
6376,-32992.145,628165
6377,-13802.864,628265
6378,-10646.549,628365
6379,-9818.98,628465
6380,-12168.372,628565
6381,-27520.328,628665
6382,-4480.6597,628765
6383,-17736.438,628865
6384,-12127.282,628965
6385,-24109.191,629065
6386,-16464.023,629165
6387,-12882.859,629265
6388,-10820.182,629365
6389,-15174.485,629465
6390,-43841.953,629565
6391,-35345.715,629665
6392,-8210.09,629765
6393,-24380.97,629865
6394,-2591.658,629965
6395,-11985.715,630065
6396,-5774.006,630165
6397,-21228.006,630265
6398,-28199.332,630365
6399,-18979.018,630465
6400,-31326.502,630565
6401,-33054.723,630665
6402,-10659.15,630765
6403,-17166.406,630865
6404,-21807.451,630965
6405,-17855.043,631065
6406,-8786.539,631165
6407,-32818.1,631265
6408,-4033.277,631365
6409,-3437.59,631465
6410,-20551.559,631565
6411,-9396.878,631665
6412,-6712.9614,631765
6413,-2936.5398,631865
6414,-10109.183,631965
6415,-10266.858,632065
6416,-10197.156,632165
6417,-16306.418,632265
6418,-6617.8013,632365
6419,-3233.5476,632465
6420,-26397.535,632565
6421,-31315.678,632665
6422,-17826.338,632765
6423,-26249.1,632865
6424,-26652.342,632965
6425,-20531.857,633065
6426,-6284.811,633165
6427,-9099.762,633265
6428,-14054.669,633365
6429,-16349.063,633465
6430,-20957.408,633565
6431,-8796.659,633665
6432,-11666.427,633765
6433,-9435.196,633865
6434,-7156.5986,633965
6435,-6786.2646,634065
6436,-62106.938,634165
6437,-20045.293,634265
6438,-16223.44,634365
6439,-26457.3,634465
6440,-5619.573,634565
6441,-7277.4517,634665
6442,-35272.03,634765
6443,-8178.652,634865
6444,-18809.928,634965
6445,-38930.49,635065
6446,-10803.913,635165
6447,-20918.867,635265
6448,-31178.451,635365
6449,-8618.152,635465
6450,-6381.9424,635565
6451,-18899.271,635665
6452,-4710.559,635765
6453,-17952.086,635865
6454,-11142.869,635965
6455,-3436.3193,636065
6456,-3244.8562,636165
6457,-13509.936,636265
6458,-11264.225,636365
6459,-9443.604,636465
6460,-53023.984,636565
6461,-11681.688,636665
6462,-12962.473,636765
6463,-32594.996,636865
6464,-9593.605,636965
6465,-16994.156,637065
6466,-18837.549,637165
6467,-23886.393,637265
6468,-4168.872,637365
6469,-4490.5044,637465
6470,-3221.2275,637565
6471,-22247.896,637665
6472,-5682.0205,637765
6473,-30142.953,637865
6474,-13488.258,637965
6475,-23464.736,638065
6476,-3531.351,638165
6477,-5100.57,638265
6478,-11715.08,638365
