rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/entropy_loss,train/value_loss,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/loss,train/explained_variance,train/std,train/learning_rate
100.0,1095,1105920,135,1009,-10065.15715027,-1.0903721299022435,280051.79897460935,0.2,1340,0.002004153,-0.0006470912052463973,0.00797119140625,51278.89453125,5.960464477539063e-08,0.7135313749313354,0.0003
100.0,1095,1114112,136,1016,-9997.52370278,-1.0765599511563777,271422.09663085936,0.2,1350,0.0019867027,-0.0009658615192165599,0.0152587890625,51053.65625,5.960464477539063e-08,0.7074683904647827,0.0003
100.0,1095,1122304,137,1024,-10009.27891434,-1.075664682686329,261911.1716796875,0.2,1360,0.0028909596,-0.0010634050158842001,0.01563720703125,49026.9375,5.960464477539063e-08,0.7112059593200684,0.0003
100.0,1095,1130496,138,1031,-9974.760585810001,-1.0766133334487678,262215.5760742187,0.2,1370,0.003638295,-0.0006664421722234693,0.01326904296875,50079.25,0.0,0.7094659805297852,0.0003
100.0,1095,1138688,139,1039,-10015.237233790001,-1.0733522646129132,255119.9037109375,0.2,1380,0.0029212902,-0.000687747640768066,0.01373291015625,48203.5546875,0.0,0.7068274021148682,0.0003
100.0,1095,1146880,140,1046,-10092.75858166,-1.0650937642902136,258369.43994140625,0.2,1390,0.003874177,-0.0007851720674807439,0.01453857421875,45610.5546875,0.0,0.6977646946907043,0.0003
100.0,1095,1155072,141,1053,-10046.203050170001,-1.0513293620198965,263408.80864257814,0.2,1400,0.0033078424,-0.0007701111735514132,0.01380615234375,49647.234375,0.0,0.6883247494697571,0.0003
100.0,1096,1163264,142,1061,-10011.63896791,-1.0451886758208275,253351.77939453124,0.2,1410,0.0009207856,-0.00033453810428909494,0.00294189453125,46976.41015625,0.0,0.6880009770393372,0.0003
100.0,1096,1171456,143,1068,-9989.645954429998,-1.0383626263588668,248822.97587890626,0.2,1420,0.001641864,-0.00029002159790252334,0.00604248046875,47060.390625,0.0,0.6794126629829407,0.0003
100.0,1096,1179648,144,1076,-10012.7546054,-1.0352232482284307,244126.05595703126,0.2,1430,0.0015640822,-0.00035241399200458545,0.0037353515625,45335.2578125,1.1920928955078125e-07,0.6830735802650452,0.0003
100.0,1096,1187840,145,1083,-10009.287734090001,-1.0356125377118588,244780.92006835938,0.2,1440,0.0019799033,-0.0006490702686278383,0.01064453125,44852.984375,-1.1920928955078125e-07,0.6800745129585266,0.0003
100.0,1096,1196032,146,1091,-10043.50890322,-1.0326949719339609,242630.7625,0.2,1450,0.0025372263,-0.0008072006407019216,0.0132568359375,45656.8984375,1.1920928955078125e-07,0.6792780756950378,0.0003
100.0,1096,1204224,147,1098,-10172.88092053,-1.0305866952985525,243783.9652832031,0.2,1460,0.0033218039,-0.001083344981088885,0.022607421875,45306.06640625,0.0,0.6772962808609009,0.0003
100.0,1096,1212416,148,1105,-10215.55464794,-1.0258144427090883,254006.44067382812,0.2,1470,0.002203787,3.906929669028614e-05,0.0047607421875,47285.6015625,0.0,0.6732710599899292,0.0003
100.0,1096,1220608,149,1113,-10148.538187,-1.0271411668509245,254467.8579589844,0.2,1480,0.0011087599,-7.573668262921274e-05,0.0049560546875,48179.76953125,0.0,0.6781303882598877,0.0003
100.0,1096,1228800,150,1120,-10147.45508352,-1.0282206308096646,243023.9888183594,0.2,1490,0.0015341261,-0.0007058979330395232,0.0087646484375,46660.64453125,0.0,0.6744586229324341,0.0003
100.0,1096,1236992,151,1128,-10221.85651497,-1.029179524257779,242997.55834960938,0.2,1500,0.00332145,-0.0004731284658191726,0.01435546875,46629.30859375,0.0,0.6799076795578003,0.0003
100.0,1096,1245184,152,1135,-10162.18060675,-1.0299919713288546,249001.09965820314,0.2,1510,0.003694538,-0.0010478898639121326,0.02037353515625,45919.7109375,0.0,0.6756608486175537,0.0003
100.0,1096,1253376,153,1143,-10122.47029662,-1.0307949885725975,237718.45131835938,0.2,1520,0.0026381393,5.454542588267941e-05,0.004248046875,44980.64453125,0.0,0.6802777647972107,0.0003
100.0,1096,1261568,154,1150,-10111.221665179999,-1.0356599643826485,232828.2458984375,0.2,1530,0.0012926094,-0.00048724873231549283,0.00445556640625,43520.39453125,0.0,0.6814682483673096,0.0003
100.0,1096,1269760,155,1157,-10065.83763658,-1.041232205182314,228986.70825195312,0.2,1540,0.001756601,-0.0004723686812212691,0.0111083984375,41157.2578125,0.0,0.6883509159088135,0.0003
100.0,1096,1277952,156,1165,-10126.06300277,-1.0452111456543207,222886.47744140626,0.2,1550,0.0027332343,-0.0010461043020768557,0.01732177734375,41369.23046875,0.0,0.6874305605888367,0.0003
100.0,1096,1286144,157,1172,-10187.319716720001,-1.039989960193634,227133.595703125,0.2,1560,0.0035238974,-0.0018856148497434333,0.022509765625,41892.97265625,1.1920928955078125e-07,0.6821634769439697,0.0003
100.0,1096,1294336,158,1180,-10193.98806227,-1.0324048195034266,230045.65698242188,0.2,1570,0.0013922208,-0.0006843558381660842,0.0109375,43582.46484375,-1.1920928955078125e-07,0.6770412921905518,0.0003
100.0,1096,1302528,159,1187,-10130.928435770002,-1.0313428893685341,227982.71899414062,0.2,1580,0.0033160672,-0.0011422285184380597,0.02216796875,42668.76953125,0.0,0.680282711982727,0.0003
100.0,1096,1310720,160,1194,-10094.588656689999,-1.0314833711832763,217729.9359375,0.2,1590,0.0025107665,-0.001518016312911641,0.01910400390625,41557.5859375,0.0,0.678142786026001,0.0003
100.0,1096,1318912,161,1202,-10085.72090879,-1.0253611210733653,213659.05634765624,0.2,1600,0.0012141203,-0.0001616971283510793,0.00479736328125,39236.515625,0.0,0.672224760055542,0.0003
100.0,1096,1327104,162,1209,-10071.154473809998,-1.0139294151216744,211470.93100585937,0.2,1610,0.0017970074,-0.0008023607595532666,0.01322021484375,39089.0703125,-1.1920928955078125e-07,0.6626079678535461,0.0003
100.0,1096,1335296,163,1217,-10110.51848936,-1.0051968883723021,207353.81762695312,0.2,1620,0.0031786226,-0.00010839867645699997,0.00572509765625,38899.375,0.0,0.6601133942604065,0.0003
100.0,1097,1343488,164,1224,-10124.683419050001,-0.9973468337208032,210306.22421875,0.2,1630,0.00035085322,0.00012427280162228272,0.00177001953125,37944.1875,0.0,0.6520563960075378,0.0003
100.0,1097,1351680,165,1232,-10154.20817671,-0.9834987770766019,207958.05629882813,0.2,1640,0.0015851597,2.0419831707840784e-05,0.00391845703125,38198.29296875,0.0,0.6429781913757324,0.0003
100.0,1097,1359872,166,1239,-10198.476207830001,-0.9765240928158164,208394.60288085937,0.2,1650,0.0017015111,-0.00021025979658588766,0.00704345703125,39592.96484375,0.0,0.6415039300918579,0.0003
100.0,1097,1368064,167,1246,-10212.70225137,-0.9695167591795325,209547.3115234375,0.2,1660,0.0037202416,-0.0005964651514659636,0.01351318359375,39196.63671875,0.0,0.6345632076263428,0.0003
100.0,1096,1376256,168,1254,-10170.32632501,-0.9623138129711151,207485.73759765626,0.2,1670,0.001733118,-0.0005111995935294545,0.01009521484375,39194.0234375,-1.1920928955078125e-07,0.6322871446609497,0.0003
100.0,1096,1384448,169,1262,-10147.0774842,-0.9577575111761689,202550.26171875,0.2,1680,0.001748955,-0.0007462760317139327,0.01640625,37948.65625,1.1920928955078125e-07,0.628582775592804,0.0003
100.0,1096,1392640,170,1269,-10138.49413973,-0.9476052109152079,198571.84873046874,0.2,1690,0.0030569667,-0.0005659980375639862,0.01209716796875,37057.8046875,0.0,0.6208463311195374,0.0003
100.0,1096,1400832,171,1277,-10187.53078876,-0.933950867690146,194905.46313476562,0.2,1700,0.002501716,-0.0008840443486406002,0.019970703125,36039.7890625,-1.1920928955078125e-07,0.6111708879470825,0.0003
100.0,1096,1409024,172,1284,-10198.63440041,-0.9241967879235744,199283.86005859374,0.2,1710,0.0020274953,-9.05812776181847e-06,0.00653076171875,36849.37890625,0.0,0.6087333559989929,0.0003
100.0,1096,1417216,173,1292,-10171.86577364,-0.9165850788354873,196237.57314453126,0.2,1720,0.0013803333,-0.0007203829292848241,0.00943603515625,36218.6875,0.0,0.601934552192688,0.0003
100.0,1096,1425408,174,1299,-10218.90958558,-0.9082447538152337,190410.77548828124,0.2,1730,0.0011873345,0.00019985312483186135,0.00618896484375,34980.2421875,0.0,0.5980939865112305,0.0003
100.0,1096,1433600,175,1306,-10210.19650017,-0.9083551527932286,195791.12319335938,0.2,1740,0.0025704429,-0.0009458061038458254,0.01494140625,36376.7734375,1.1920928955078125e-07,0.6020390391349792,0.0003
100.0,1096,1441792,176,1314,-10107.371679639999,-0.9103914208710193,188760.56728515626,0.2,1750,0.001831593,3.0512198645737953e-05,0.0039306640625,34463.05859375,0.0,0.6014048457145691,0.0003
100.0,1097,1449984,177,1321,-10126.78584432,-0.9139990730211138,178140.02905273438,0.2,1760,0.0026331358,-0.00047924113132467026,0.013525390625,33151.6015625,0.0,0.6049946546554565,0.0003
100.0,1097,1458176,178,1329,-10155.38976768,-0.9079492961987853,181135.66791992186,0.2,1770,0.0016004664,-0.00015702068922109901,0.0043701171875,33791.15234375,0.0,0.5954146981239319,0.0003
100.0,1097,1466368,179,1336,-10268.011065449999,-0.8951029159128666,179522.2173828125,0.2,1780,0.00310926,-0.0014964299247367308,0.02574462890625,32435.587890625,0.0,0.5898857116699219,0.0003
100.0,1097,1474560,180,1344,-10213.01737999,-0.8940576633438468,189868.17255859374,0.2,1790,0.0025136531,-0.0008498918061377481,0.02181396484375,34681.7734375,0.0,0.5937318205833435,0.0003
100.0,1097,1482752,181,1351,-10194.305470330002,-0.8874034838750958,178999.86313476562,0.2,1800,0.0012125702,-0.00040256843458337245,0.0076416015625,31938.4140625,0.0,0.5829545259475708,0.0003
100.0,1097,1490944,182,1358,-10166.149841030001,-0.8750377498567105,178719.88369140626,0.2,1810,0.0014878858,-0.00054653295846947,0.00762939453125,32805.453125,0.0,0.5783211588859558,0.0003
100.0,1097,1499136,183,1366,-10144.51326037,-0.8745787408202886,172342.58081054688,0.2,1820,0.0015820081,-0.00013290786519064567,0.00726318359375,31634.92578125,0.0,0.5806606411933899,0.0003
100.0,1097,1507328,184,1373,-10124.290024519998,-0.8728577625006437,168881.65546875,0.2,1830,0.0016596506,-9.326130893896333e-05,0.009619140625,30971.26171875,-1.1920928955078125e-07,0.5779457092285156,0.0003
100.0,1097,1515520,185,1381,-10211.89707081,-0.8663323374465108,164729.94248046874,0.2,1840,0.003305179,-0.0015094033849891275,0.023876953125,29680.162109375,1.1920928955078125e-07,0.5736424922943115,0.0003
100.0,1097,1523712,186,1388,-10180.44335582,-0.8578472800552845,172991.31875,0.2,1850,0.0019004284,-0.0005038360031903721,0.0120849609375,31674.873046875,-1.1920928955078125e-07,0.5682511329650879,0.0003
100.0,1097,1531904,187,1395,-10153.921924100001,-0.8600903887301683,165277.8015625,0.2,1860,0.0015567146,-0.00012447491972125135,0.00621337890625,30633.93359375,-1.1920928955078125e-07,0.5744660496711731,0.0003
100.0,1097,1540096,188,1403,-10173.26221189,-0.8637365859001875,162729.20532226562,0.2,1870,0.0024037133,-0.0006728240408847341,0.0130615234375,29214.0625,0.0,0.5734525918960571,0.0003
100.0,1097,1548288,189,1410,-10174.24615311,-0.859551964700222,163106.0173828125,0.2,1880,0.0024074349,-0.0007039644209726248,0.010791015625,29774.7265625,1.1920928955078125e-07,0.5699504613876343,0.0003
100.0,1097,1556480,190,1418,-10233.30863829,-0.8522858398035169,160279.72563476564,0.2,1890,0.0020070965,-0.0005167948500456987,0.01461181640625,30567.46484375,0.0,0.5650623440742493,0.0003
100.0,1097,1564672,191,1425,-10420.71869613,-0.8512350160628557,164605.25869140626,0.2,1900,0.0023066392,-0.0006206643745827023,0.0151611328125,30893.814453125,0.0,0.5685092210769653,0.0003
100.0,1097,1572864,192,1433,-10304.028433039999,-0.8510657945647836,179413.20336914062,0.2,1910,0.0042356867,-0.0011351540702889905,0.0262939453125,33608.828125,1.1920928955078125e-07,0.5653620958328247,0.0003
100.0,1097,1581056,193,1440,-10466.19431407,-0.8478295225650072,161661.22138671874,0.2,1920,0.0026532281,-0.0007614082482177764,0.01817626953125,28815.578125,1.1920928955078125e-07,0.564565896987915,0.0003
100.0,1097,1589248,194,1447,-10455.47916863,-0.8429442875087261,178515.53037109374,0.2,1930,0.0025321373,-0.0004907696689770092,0.0147705078125,32615.9296875,0.0,0.5600152015686035,0.0003
100.0,1097,1597440,195,1455,-10600.41612334,-0.8348978029564023,169942.34458007812,0.2,1940,0.0023736397,-0.00022082361138018314,0.0115966796875,31067.123046875,0.0,0.5551632046699524,0.0003
100.0,1097,1605632,196,1462,-10368.881509560002,-0.8288528095930815,185270.7623046875,0.2,1950,0.0027058357,-0.0008326379487698432,0.02960205078125,35661.17578125,0.0,0.553672194480896,0.0003
100.0,1097,1613824,197,1470,-10310.498442330001,-0.8259252244606614,157841.38173828126,0.2,1960,0.0020778007,-0.00045962951953697483,0.0130859375,28159.73046875,0.0,0.5517700910568237,0.0003
100.0,1097,1622016,198,1477,-10173.02905381,-0.825861570239067,154841.15659179687,0.2,1970,0.002294771,-0.0005399856687290594,0.01639404296875,28591.037109375,0.0,0.5531529784202576,0.0003
100.0,1097,1630208,199,1485,-10165.765796120002,-0.8293953694403171,140302.43894042968,0.2,1980,0.002291127,-0.0008960149578342679,0.0162109375,25984.30859375,5.960464477539063e-08,0.5553262233734131,0.0003
100.0,1097,1638400,200,1492,-10373.03210826,-0.8314985064789653,141639.85737304686,0.2,1990,0.0033349157,-0.0011671458440105198,0.0192138671875,26415.8515625,0.0,0.5568998456001282,0.0003
100.0,1097,1646592,201,1499,-10259.01844511,-0.8325155805796385,156666.46840820313,0.2,2000,0.0018787542,-0.0009474794303969247,0.02508544921875,28346.734375,0.0,0.5560774207115173,0.0003
100.0,1097,1654784,202,1507,-10108.28589247,-0.8328640447929502,140528.1255859375,0.2,2010,0.0029316617,-0.0011040512221370592,0.0211669921875,26133.837890625,0.0,0.5570698380470276,0.0003
100.0,1097,1662976,203,1514,-10018.93558052,-0.8275730105116963,130254.17175292969,0.2,2020,0.0019948666,-0.0008535642344213556,0.0165771484375,24350.564453125,0.0,0.5507218837738037,0.0003
100.0,1097,1671168,204,1522,-9996.129605799999,-0.8176476439461112,122313.47145996094,0.2,2030,0.0010453034,-0.00011157459703099448,0.007958984375,22719.626953125,0.0,0.546196699142456,0.0003
100.0,1097,1679360,205,1529,-10069.917545080001,-0.8122812693938612,119193.32565917968,0.2,2040,0.0013296404,1.094951221602969e-06,0.0166015625,22784.966796875,0.0,0.5448925495147705,0.0003
100.0,1097,1687552,206,1537,-10063.90987802,-0.8104582374915481,124302.65451660156,0.2,2050,0.002602652,0.00017359261328238064,0.01409912109375,22747.259765625,0.0,0.5423631072044373,0.0003
100.0,1097,1695744,207,1544,-10109.15590923,-0.8039855437353254,122171.00373535157,0.2,2060,0.002612669,-0.0004893178993370384,0.01854248046875,22117.55859375,5.960464477539063e-08,0.5402119755744934,0.0003
100.0,1097,1703936,208,1551,-10206.86987646,-0.8018180392682552,123131.182421875,0.2,2070,0.0016443648,-0.00021588529452856164,0.01527099609375,21859.591796875,0.0,0.5385401248931885,0.0003
100.0,1098,1712128,209,1559,-10218.77079167,-0.8017025534063578,128604.35883789063,0.2,2080,0.0017549482,-0.0007074426757753827,0.0191650390625,23662.888671875,0.0,0.5402195453643799,0.0003
100.0,1098,1720320,210,1566,-10125.190166870001,-0.8011212460696697,126575.65993652344,0.2,2090,0.0034065428,-0.0005974258343485417,0.02470703125,23369.828125,0.0,0.5384304523468018,0.0003
100.0,1098,1728512,211,1574,-10199.08730863,-0.7969163307920099,117839.03786621094,0.2,2100,0.0028839044,-0.0005627198806905653,0.02132568359375,21376.04296875,0.0,0.535389244556427,0.0003
100.0,1098,1736704,212,1581,-10081.94671745,-0.7951391795650125,123372.09406738282,0.2,2110,0.0035375669,-0.0015667657578887883,0.03826904296875,22199.802734375,0.0,0.5368807911872864,0.0003
100.0,1098,1744896,213,1589,-10026.73496301,-0.7934527168050408,111110.25109863281,0.2,2120,0.0023266715,-0.0009028213115016114,0.01910400390625,18968.568359375,1.1920928955078125e-07,0.5338408946990967,0.0003
100.0,1098,1753088,214,1596,-9994.28428258,-0.780468069203198,107189.48767089844,0.2,2130,0.002801567,-0.0007954250933835283,0.0189697265625,20340.80859375,5.960464477539063e-08,0.5231758952140808,0.0003
100.0,1098,1761280,215,1603,-9970.99178981,-0.7696667093783617,103794.15322265626,0.2,2140,0.0023098784,-0.00011221901950193569,0.016455078125,18199.5703125,0.0,0.5215395092964172,0.0003
100.0,1098,1769472,216,1611,-9949.483105360001,-0.7573499742895364,101091.76875,0.2,2150,0.002711054,-0.0004298861502320506,0.0174072265625,17591.837890625,1.7881393432617188e-07,0.5115310549736023,0.0003
100.0,1098,1777664,217,1618,-9960.52121325,-0.733920674957335,98113.4244140625,0.2,2160,0.003504445,-0.0018480678689229535,0.0293701171875,17789.099609375,1.7881393432617188e-07,0.4970138967037201,0.0003
100.0,1098,1785856,218,1626,-10026.23042077,-0.711548100784421,97407.27038574219,0.2,2170,0.0024818396,-0.0007196762824605684,0.0209716796875,17013.0703125,0.0,0.4890425503253937,0.0003
100.0,1098,1794048,219,1633,-10039.381923640001,-0.696952985972166,99999.95476074218,0.2,2180,0.0021910232,0.00037719242354796736,0.01527099609375,18367.404296875,0.0,0.48253390192985535,0.0003
100.0,1098,1802240,220,1640,-9994.183737410001,-0.6823584727942944,98434.52392578125,0.2,2190,0.0024614981,-8.603606329415925e-05,0.02913818359375,17311.3203125,0.0,0.47537723183631897,0.0003
100.0,1098,1810432,221,1648,-9986.168153059998,-0.6743838708847761,94730.44467773437,0.2,2200,0.0028038176,-2.8408830985426903e-05,0.0208251953125,16744.423828125,0.0,0.47481048107147217,0.0003
100.0,1098,1818624,222,1655,-9980.182328439998,-0.6739919502288103,92726.88029785156,0.2,2210,0.002840947,-0.0005510760631295853,0.033154296875,16027.259765625,0.0,0.4748072028160095,0.0003
100.0,1098,1826816,223,1663,-10094.557417979999,-0.6639968506991863,90937.92922363282,0.2,2220,0.002020074,-6.946424400666729e-06,0.02645263671875,16517.7109375,0.0,0.4667356610298157,0.0003
100.0,1098,1835008,224,1670,-10138.658291529999,-0.6539171824231744,97996.72160644531,0.2,2230,0.002945682,-0.00036014655779581517,0.0202880859375,17724.416015625,0.0,0.46417468786239624,0.0003
100.0,1098,1843200,225,1678,-10125.044287379998,-0.6469797689467669,98388.40942382812,0.2,2240,0.0030929637,-7.305270264623687e-05,0.02650146484375,17261.23828125,1.1920928955078125e-07,0.46141818165779114,0.0003
100.0,1098,1851392,226,1685,-10164.18333912,-0.6367500497028231,95201.7751220703,0.2,2250,0.004841791,0.0009120329385041259,0.031787109375,17767.1640625,5.960464477539063e-08,0.45467889308929443,0.0003
100.0,1098,1859584,227,1692,-10173.24367396,-0.6323207128793001,96000.22177734374,0.2,2260,0.0040889825,0.00010598654480418191,0.02298583984375,17198.609375,0.0,0.4554954171180725,0.0003
100.0,1098,1867776,228,1700,-10218.92813263,-0.6322788301855325,94904.62937011718,0.2,2270,0.0033907557,0.00011013205476047005,0.020263671875,17234.283203125,0.0,0.4552534520626068,0.0003
100.0,1098,1875968,229,1707,-10330.3824885,-0.6305418698117137,96482.23962402344,0.2,2280,0.0043861736,-0.0007073944121657405,0.0270751953125,17658.208984375,0.0,0.45368441939353943,0.0003
100.0,1098,1884160,230,1715,-10526.740203459998,-0.6266106083989144,102382.92814941406,0.2,2290,0.003080117,0.00010784016631077975,0.0235595703125,18743.53515625,0.0,0.4521997272968292,0.0003
100.0,1098,1892352,231,1722,-10526.14801245,-0.6199223941192031,113722.93974609375,0.2,2300,0.0025062826,-0.00025719559998833575,0.03131103515625,19352.349609375,0.0,0.4478423595428467,0.0003
100.0,1098,1900544,232,1730,-10319.92953314,-0.6125867607071995,108671.84645996094,0.2,2310,0.0023215339,-0.0007840887876227498,0.03560791015625,19245.15625,0.0,0.44551289081573486,0.0003
100.0,1098,1908736,233,1738,-10255.31132426,-0.6028164533898235,94183.74809570312,0.2,2320,0.0026811068,-0.0003082599949266296,0.02764892578125,17965.083984375,0.0,0.43951359391212463,0.0003
100.0,1098,1916928,234,1745,-10158.34232459,-0.5862763801589608,89320.17421875,0.2,2330,0.0035905312,0.00014349455959745684,0.02972412109375,16189.6015625,0.0,0.4317018389701843,0.0003
100.0,1098,1925120,235,1753,-9988.89513312,-0.5732231544330716,83030.76479492188,0.2,2340,0.0025994387,0.00017812383302953094,0.0240966796875,15321.740234375,-1.1920928955078125e-07,0.42752861976623535,0.0003
100.0,1098,1933312,236,1760,-9915.73799792,-0.5716342858970165,71305.06580810547,0.2,2350,0.0037793664,-0.0003432395307754632,0.03558349609375,12081.5458984375,0.0,0.42970913648605347,0.0003
100.0,1098,1941504,237,1767,-10009.0739344,-0.5656936710700393,67466.38034667968,0.2,2360,0.0075639663,-0.00021023389890615363,0.05302734375,11467.029296875,0.0,0.42404282093048096,0.0003
100.0,1098,1949696,238,1775,-9913.95292446,-0.5548544354736805,73334.89588623047,0.2,2370,0.0034478114,-0.00025890475044434427,0.03548583984375,13977.615234375,-1.1920928955078125e-07,0.41957587003707886,0.0003
100.0,1098,1957888,239,1782,-9924.25745525,-0.549967209994793,64474.62860107422,0.2,2380,0.0029680575,-0.0009329717697255547,0.04525146484375,11460.4326171875,0.0,0.4194510579109192,0.0003
100.0,1098,1966080,240,1790,-9995.704674,-0.5416372168809176,66084.32360839844,0.2,2390,0.0035262508,2.3892237368272618e-05,0.038818359375,12478.9375,0.0,0.4133149981498718,0.0003
100.0,1098,1974272,241,1797,-9971.93218026,-0.5293106257915496,68201.33518066406,0.2,2400,0.004946433,0.0003551011184754316,0.04522705078125,12385.087890625,1.1920928955078125e-07,0.4081123471260071,0.0003
100.0,1098,1982464,242,1805,-10068.71838473,-0.5128115601837635,64971.40366210938,0.2,2410,0.0045697773,-6.570061595994048e-05,0.0421142578125,11013.0439453125,1.1920928955078125e-07,0.4016646146774292,0.0003
100.0,1098,1990656,243,1812,-9977.66027901,-0.49926053546369076,69690.61606445312,0.2,2420,0.0034010024,6.244754695217125e-05,0.03231201171875,12235.93359375,0.0,0.39557188749313354,0.0003
100.0,1098,1998848,244,1819,-9887.88721275,-0.47911703595891597,62374.667028808595,0.2,2430,0.0047337003,-0.001144587554881582,0.05128173828125,10958.837890625,1.7881393432617188e-07,0.38683533668518066,0.0003
100.0,1098,2007040,245,1827,-9865.72918238,-0.46990774823352693,58101.40804443359,0.2,2440,0.00329103,0.0001472327778174076,0.03765869140625,9553.7177734375,1.1920928955078125e-07,0.38777047395706177,0.0003
100.0,1098,2015232,246,1834,-9941.36678231,-0.46914838515222074,55271.21665039063,0.2,2450,0.0054704584,0.0011431290957261808,0.03951416015625,9905.9140625,0.0,0.38579583168029785,0.0003
100.0,1098,2023424,247,1842,-9964.48279166,-0.45960047356784345,58591.30362548828,0.2,2460,0.004574287,-0.0006103653468017001,0.0454833984375,11123.4599609375,-1.1920928955078125e-07,0.3809087872505188,0.0003
100.0,1098,2031616,248,1849,-10056.4457523,-0.45512091871351,58231.63583984375,0.2,2470,0.008293362,0.0009018908316647867,0.05751953125,10453.31640625,1.1920928955078125e-07,0.38132336735725403,0.0003
100.0,1098,2039808,249,1857,-9915.965198550002,-0.45674012703821065,61905.73516845703,0.2,2480,0.005331107,0.0010469871398527176,0.04320068359375,11171.73046875,1.1920928955078125e-07,0.3824324905872345,0.0003
100.0,1098,2048000,250,1864,-9914.94548408,-0.45535162864252926,51595.639331054685,0.2,2490,0.0027648597,0.0005155465412826743,0.03468017578125,8987.970703125,0.0,0.3806183338165283,0.0003
100.0,1098,2056192,251,1871,-9802.996674819997,-0.4461975867860019,52829.72723388672,0.2,2500,0.004964268,0.00041126018695649693,0.047314453125,9257.4052734375,0.0,0.37593382596969604,0.0003
100.0,1098,2064384,252,1879,-9740.2742933,-0.44155830359086395,46417.49458007813,0.2,2510,0.004043855,-0.00021938184181635734,0.04080810546875,8387.5263671875,0.0,0.3766224980354309,0.0003
100.0,1098,2072576,253,1886,-9738.437612169999,-0.438912009075284,43281.406726074216,0.2,2520,0.004196548,0.0011790945911343443,0.05025634765625,7421.19580078125,0.0,0.3741970360279083,0.0003
100.0,1098,2080768,254,1894,-9747.74324692,-0.4378596130758524,42613.482409667966,0.2,2530,0.0055017225,0.0002403930848231539,0.066015625,7412.1259765625,0.0,0.3752038776874542,0.0003
100.0,1098,2088960,255,1901,-9746.457754819998,-0.4248893816024065,42325.88666992188,0.2,2540,0.0047573033,0.0002472676802426577,0.04525146484375,7486.1650390625,0.0,0.3660758137702942,0.0003
100.0,1098,2097152,256,1908,-9784.98451157,-0.4022576094605029,41584.67154541016,0.2,2550,0.005236568,0.00019153680550516584,0.04761962890625,7546.04345703125,1.1920928955078125e-07,0.35888156294822693,0.0003
100.0,1098,2105344,257,1916,-9893.46704143,-0.3882515706121922,41276.01142578125,0.2,2560,0.0049446896,0.0004029319701658096,0.066943359375,6974.18505859375,1.1920928955078125e-07,0.3547697067260742,0.0003
100.0,1098,2113536,258,1923,-9849.85192867,-0.3853591181337833,45484.540209960935,0.2,2570,0.0054514,0.0008960290884715505,0.053125,7927.21875,1.1920928955078125e-07,0.356710284948349,0.0003
100.0,1098,2121728,259,1931,-9755.981517960001,-0.3870347511023283,40829.64855957031,0.2,2580,0.005450613,0.0006843446935818065,0.06534423828125,6659.43701171875,0.0,0.35585832595825195,0.0003
100.0,1098,2129920,260,1938,-9696.75376206,-0.3831938572227955,37424.95169067383,0.2,2590,0.0044748383,0.00018501304730307312,0.0583984375,6356.171875,0.0,0.3538830280303955,0.0003
100.0,1098,2138112,261,1946,-9765.90988019,-0.3753120806068182,35006.46275634765,0.2,2600,0.002804807,0.0007572285801870748,0.05826416015625,5825.3369140625,0.0,0.35153865814208984,0.0003
100.0,1098,2146304,262,1953,-9776.90066536,-0.3651239719241858,37082.33198852539,0.2,2610,0.0060315146,0.0012800312069884967,0.0814208984375,6183.7978515625,0.0,0.34680137038230896,0.0003
100.0,1098,2154496,263,1960,-9800.61134556,-0.36052671521902085,36645.59232788086,0.2,2620,0.0050510154,0.0003969095378124621,0.0617919921875,6055.1083984375,0.0,0.3474305272102356,0.0003
100.0,1098,2162688,264,1968,-9817.81635089,-0.3529389169067144,36536.86620483398,0.2,2630,0.0054365275,0.0015596271667163819,0.06707763671875,5859.7333984375,1.1920928955078125e-07,0.3415779769420624,0.0003
100.0,1098,2170880,265,1975,-9914.22352691,-0.3391130570322275,35961.38533325195,0.2,2640,0.0044611376,0.0013904787672800011,0.0492431640625,6235.04736328125,-1.1920928955078125e-07,0.3389352262020111,0.0003
100.0,1098,2179072,266,1983,-10035.98925694,-0.33322677090764047,38333.76268920898,0.2,2650,0.006337841,0.0015955571492668242,0.07545166015625,6485.78125,-1.1920928955078125e-07,0.3362337648868561,0.0003
100.0,1098,2187264,267,1990,-10171.70643085,-0.3219781320542097,42122.753479003906,0.2,2660,0.008087311,0.0018999457366589922,0.06658935546875,7378.2216796875,0.0,0.33230820298194885,0.0003
100.0,1098,2195456,268,1998,-10393.44161649,-0.31668995432555674,47362.62021484375,0.2,2670,0.010199445,0.0014645227587607224,0.0616943359375,8447.9951171875,0.0,0.33192577958106995,0.0003
100.0,1098,2203648,269,2006,-10713.204492919998,-0.3163152035325766,56591.2326171875,0.2,2680,0.006096085,0.002189634888782166,0.0926513671875,9651.080078125,-1.1920928955078125e-07,0.3322867155075073,0.0003
100.0,1097,2211840,270,2014,-10896.86927906,-0.3198805470019579,72698.94522705078,0.2,2690,0.007448778,-2.047933958237991e-06,0.08250732421875,14497.1513671875,0.0,0.33416128158569336,0.0003
